X,Y,Index_,Event_Unique_ID,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Lat,Long,FID
-79.3824921,43.6694145,811,GO-20161335085,2016,D51,Stabbing,2016-07-29T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6694145,-79.3824921,751
-79.334877,43.6771507,812,GO-20161403032,2016,D55,Other,2016-08-09T04:00:00.000Z,69,Blake-Jones (69),43.6771507,-79.334877,752
-79.3734589,43.6573067,813,GO-20161443064,2016,D51,Other,2016-08-15T04:00:00.000Z,73,Moss Park (73),43.6573067,-79.3734589,753
-79.3529129,43.6661606,814,GO-2016666749,2016,D51,Other,2016-04-19T04:00:00.000Z,68,North Riverdale (68),43.6661606,-79.3529129,754
-79.4127045,43.6419144,815,GO-20161480338,2016,D14,Shooting,2016-08-21T04:00:00.000Z,82,Niagara (82),43.6419144,-79.4127045,755
-79.2228241,43.7395859,816,GO-20161506128,2016,D43,Other,2016-08-25T04:00:00.000Z,139,Scarborough Village (139),43.7395859,-79.2228241,756
-79.2228241,43.7395859,817,GO-20161506128,2016,D43,Other,2016-08-25T04:00:00.000Z,139,Scarborough Village (139),43.7395859,-79.2228241,757
-79.2228241,43.7395859,818,GO-20161506128,2016,D43,Other,2016-08-25T04:00:00.000Z,139,Scarborough Village (139),43.7395859,-79.2228241,758
-79.352310200000019,43.6600647,819,GO-20161520715,2016,D55,Shooting,2016-08-27T04:00:00.000Z,70,South Riverdale (70),43.6600647,-79.3523102,759
-79.4253387,43.637348199999984,820,GO-20161613172,2016,D14,Shooting,2016-09-11T04:00:00.000Z,85,South Parkdale (85),43.6373482,-79.4253387,760
-79.5005569,43.7685204,821,GO-20161625137,2016,D31,Stabbing,2016-09-13T04:00:00.000Z,27,York University Heights (27),43.7685204,-79.5005569,761
-79.2535477,43.7743988,822,GO-20161696689,2016,D43,Stabbing,2016-09-23T04:00:00.000Z,127,Bendale (127),43.7743988,-79.2535477,762
-79.457031300000011,43.6702118,823,GO-20161688118,2016,D11,Other,2016-09-21T04:00:00.000Z,91,Weston-Pellam Park (91),43.6702118,-79.4570313,763
-79.6099167,43.7341003,824,GO-20161743137,2016,D23,Shooting,2016-09-30T04:00:00.000Z,1,West Humber-Clairville (1),43.7341003,-79.6099167,764
-79.3787689,43.6543236,825,GO-20141435425,2014,D51,Other,2014-01-30T05:00:00.000Z,75,Church-Yonge Corridor (75),43.6543236,-79.3787689,765
-79.517791700000018,43.7006035,826,GO-20161838374,2016,D12,Shooting,2016-10-16T04:00:00.000Z,113,Weston (113),43.7006035,-79.5177917,766
-79.6001587,43.7470398,827,GO-20161855287,2016,D23,Shooting,2016-10-18T04:00:00.000Z,1,West Humber-Clairville (1),43.7470398,-79.6001587,767
-79.5563736,43.6995316,828,GO-20161888229,2016,D23,Shooting,2016-10-24T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.6995316,-79.5563736,768
-79.2056274,43.7640533,829,GO-20161907779,2016,D43,Shooting,2016-10-27T04:00:00.000Z,135,Morningside (135),43.7640533,-79.2056274,769
-79.4126129,43.6554642,830,GO-20161966289,2016,D14,Other,2016-11-05T04:00:00.000Z,80,Palmerston-Little Italy (80),43.6554642,-79.4126129,770
-79.3135223,43.7260284,831,GO-20162051533,2016,D33,Shooting,2016-11-18T05:00:00.000Z,43,Victoria Village (43),43.7260284,-79.3135223,771
-79.5187607,43.769165,832,GO-20162055725,2016,D31,Shooting,2016-11-19T05:00:00.000Z,24,Black Creek (24),43.769165,-79.5187607,772
-79.3529434,43.6617737,833,GO-20162106299,2016,D55,Shooting,2016-11-27T05:00:00.000Z,70,South Riverdale (70),43.6617737,-79.3529434,773
-79.4415665,43.7506409,834,GO-20162138470,2016,D32,Other,2016-12-03T05:00:00.000Z,33,Clanton Park (33),43.7506409,-79.4415665,774
-79.5269089,43.7553139,835,GO-20162148586,2016,D31,Stabbing,2016-12-04T05:00:00.000Z,24,Black Creek (24),43.7553139,-79.5269089,775
-79.3427277,43.6937408,836,GO-20162172757,2016,D54,Shooting,2016-12-07T05:00:00.000Z,58,Old East York (58),43.6937408,-79.3427277,776
-79.219696,43.7450218,837,GO-20162210973,2016,D43,Shooting,2016-12-14T05:00:00.000Z,139,Scarborough Village (139),43.7450218,-79.219696,777
-79.4316788,43.6527443,838,GO-20162229166,2016,D14,Stabbing,2016-12-16T05:00:00.000Z,83,Dufferin Grove (83),43.6527443,-79.4316788,778
-79.5162048,43.700161,839,GO-20162233489,2016,D12,Shooting,2016-12-17T05:00:00.000Z,113,Weston (113),43.700161,-79.5162048,779
-79.5486755,43.7013283,840,GO-20162242930,2016,D23,Shooting,2016-12-18T05:00:00.000Z,6,Kingsview Village-The Westway (6),43.7013283,-79.5486755,780
-79.3701248,43.6561661,841,GO-20162276833,2016,D51,Stabbing,2016-12-24T05:00:00.000Z,73,Moss Park (73),43.6561661,-79.3701248,781
-79.3679428,43.6548576,842,GO-201743106,2017,D51,Shooting,2017-01-08T05:00:00.000Z,73,Moss Park (73),43.6548576,-79.3679428,782
-79.2186508,43.8065376,843,GO-2016215657,2016,D42,Other,2016-02-05T05:00:00.000Z,132,Malvern (132),43.8065376,-79.2186508,783
-79.2186508,43.8065376,844,GO-2016215657,2016,D42,Other,2016-02-05T05:00:00.000Z,132,Malvern (132),43.8065376,-79.2186508,784
-79.2186508,43.8065376,845,GO-2016215657,2016,D42,Other,2016-02-05T05:00:00.000Z,132,Malvern (132),43.8065376,-79.2186508,785
-79.2186508,43.8065376,846,GO-2016215657,2016,D42,Other,2016-02-05T05:00:00.000Z,132,Malvern (132),43.8065376,-79.2186508,786
-79.5704193,43.7559853,847,GO-2017137133,2017,D31,Shooting,2017-01-23T05:00:00.000Z,21,Humber Summit (21),43.7559853,-79.5704193,787
-79.5158234,43.6120872,848,GO-2017163412,2017,D22,Other,2017-01-26T05:00:00.000Z,17,Mimico (includes Humber Bay Shores) (17),43.6120872,-79.5158234,788
-79.3710785,43.6516075,849,GO-2017186988,2017,D51,Shooting,2017-01-30T05:00:00.000Z,73,Moss Park (73),43.6516075,-79.3710785,789
-79.362335200000018,43.6629715,850,GO-2017189239,2017,D51,Shooting,2017-01-30T05:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6629715,-79.3623352,790
-79.5170746,43.7548561,851,GO-2017202856,2017,D31,Shooting,2017-02-01T05:00:00.000Z,25,Glenfield-Jane Heights (25),43.7548561,-79.5170746,791
-79.3429718,43.6828117,852,GO-2017222142,2017,D54,Shooting,2017-02-05T05:00:00.000Z,66,Danforth (66),43.6828117,-79.3429718,792
-79.5523682,43.7165527,853,GO-2017233559,2017,D23,Shooting,2017-02-06T05:00:00.000Z,5,Elms-Old Rexdale (5),43.7165527,-79.5523682,793
-79.415580700000021,43.774894699999983,854,GO-2017233897,2017,D32,Other,2017-02-06T05:00:00.000Z,37,Willowdale West (37),43.7748947,-79.4155807,794
-79.297287,43.7022209,855,GO-2017291986,2017,D54,Other,2017-02-16T05:00:00.000Z,54,O'Connor-Parkview (54),43.7022209,-79.297287,795
-79.5951614,43.7420998,856,GO-201594334,2015,D23,Other,2015-01-16T05:00:00.000Z,1,West Humber-Clairville (1),43.7420998,-79.5951614,796
-79.343627899999987,43.7074776,857,GO-2017352942,2017,D53,Shooting,2017-02-25T05:00:00.000Z,55,Thorncliffe Park (55),43.7074776,-79.3436279,797
-79.5894241,43.7320251,858,GO-2016838159,2016,D23,Shooting,2016-05-15T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7320251,-79.5894241,798
-79.1846695,43.8102036,859,GO-2017468897,2017,D42,Shooting,2017-03-16T04:00:00.000Z,131,Rouge (131),43.8102036,-79.1846695,799
-79.2954559,43.7016792,860,GO-2017486409,2017,D54,Shooting,2017-03-18T04:00:00.000Z,61,Taylor-Massey (61),43.7016792,-79.2954559,800
-79.519722,43.6912231,861,GO-2017564412,2017,D11,Shooting,2017-03-31T04:00:00.000Z,8,Humber Heights-Westmount (8),43.6912231,-79.519722,801
-79.330932600000011,43.7974548,862,GO-2017662074,2017,D42,Shooting,2017-04-14T04:00:00.000Z,117,L'Amoreaux (117),43.7974548,-79.3309326,802
-79.3444595,43.6600876,863,GO-2017674351,2017,D55,Shooting,2017-04-14T04:00:00.000Z,70,South Riverdale (70),43.6600876,-79.3444595,803
-79.4511414,43.6979179,864,GO-2017703097,2017,D13,Shooting,2017-04-21T04:00:00.000Z,108,Briar Hill-Belgravia (108),43.6979179,-79.4511414,804
-79.3554077,43.6654854,865,GO-2017402242,2017,D55,Other,2017-03-04T05:00:00.000Z,68,North Riverdale (68),43.6654854,-79.3554077,805
-79.345192,43.667095199999977,866,GO-2017904599,2017,D55,Shooting,2017-05-22T04:00:00.000Z,68,North Riverdale (68),43.6670952,-79.345192,806
-79.4828796,43.6883698,867,GO-20171007434,2017,D12,Other,2017-06-07T04:00:00.000Z,112,Beechborough-Greenbrook (112),43.6883698,-79.4828796,807
-79.5572815,43.7476883,868,GO-20171035511,2017,D31,Shooting,2017-06-11T04:00:00.000Z,22,Humbermede (22),43.7476883,-79.5572815,808
-79.4441757,43.6672173,869,GO-20171118832,2017,D11,Stabbing,2017-06-23T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6672173,-79.4441757,809
-79.364769,43.66045,870,GO-20171184598,2017,D51,Shooting,2017-07-02T04:00:00.000Z,72,Regent Park (72),43.66045,-79.364769,810
-79.1991959,43.8133163,871,GO-20171319697,2017,D42,Shooting,2017-07-23T04:00:00.000Z,131,Rouge (131),43.8133163,-79.1991959,811
-79.1991959,43.8133163,872,GO-20171319697,2017,D42,Shooting,2017-07-23T04:00:00.000Z,131,Rouge (131),43.8133163,-79.1991959,812
-79.5459824,43.6062927,330,2786692,2008,D22,Shooting,2008-07-20T04:00:00.000Z,20,Alderwood (20),43.6062927,-79.5459824,813
-79.5870972,43.753620099999985,331,2446147,2007,D23,Stabbing,2007-12-25T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7536201,-79.5870972,814
-79.2179184,43.8228722,332,2064605,2007,D42,Stabbing,2007-06-25T04:00:00.000Z,131,Rouge (131),43.8228722,-79.2179184,815
-79.1538544,43.7976494,333,2122523,2007,D42,Shooting,2007-07-04T04:00:00.000Z,131,Rouge (131),43.7976494,-79.1538544,816
-79.5105591,43.7147408,334,2773144,2008,D31,Shooting,2008-07-26T04:00:00.000Z,23,Pelmo Park-Humberlea (23),43.7147408,-79.5105591,817
-79.4771805,43.6896706,335,2605554,2008,D12,Shooting,2008-07-27T04:00:00.000Z,112,Beechborough-Greenbrook (112),43.6896706,-79.4771805,818
-79.3701248,43.6561661,336,2869738,2008,D51,Stabbing,2008-08-02T04:00:00.000Z,73,Moss Park (73),43.6561661,-79.3701248,819
-79.436264,43.642963399999985,337,2761191,2008,D14,Other,2008-08-03T04:00:00.000Z,86,Roncesvalles (86),43.6429634,-79.436264,820
-79.313240099999987,43.6701813,338,2919665,2008,D55,Stabbing,2008-08-03T04:00:00.000Z,64,Woodbine Corridor (64),43.6701813,-79.3132401,821
-79.2572784,43.7873955,339,2756711,2008,D42,Shooting,2008-08-10T04:00:00.000Z,128,Agincourt South-Malvern West (128),43.7873955,-79.2572784,822
-79.440933199999989,43.7654686,340,2891170,2008,D32,Shooting,2008-08-24T04:00:00.000Z,37,Willowdale West (37),43.7654686,-79.4409332,823
-79.2259445,43.806564299999984,341,2928965,2008,D42,Shooting,2008-08-26T04:00:00.000Z,132,Malvern (132),43.8065643,-79.2259445,824
-79.5926132,43.716533699999985,342,2597314,2008,D23,Other,2008-05-28T04:00:00.000Z,1,West Humber-Clairville (1),43.7165337,-79.5926132,825
-79.356185900000014,43.6492119,343,2986087,2008,D51,Other,2008-08-22T04:00:00.000Z,77,Waterfront Communities-The Island (77),43.6492119,-79.3561859,826
-79.3791733,43.7659492,344,2881742,2008,D33,Stabbing,2008-09-02T04:00:00.000Z,52,Bayview Village (52),43.7659492,-79.3791733,827
-79.4697189,43.691364299999989,345,2406153,2008,D12,Shooting,2008-09-08T04:00:00.000Z,112,Beechborough-Greenbrook (112),43.6913643,-79.4697189,828
-79.5423813,43.752094299999989,346,2386684,2008,D31,Stabbing,2008-09-08T04:00:00.000Z,21,Humber Summit (21),43.7520943,-79.5423813,829
-79.4812698,43.72255710000001,347,2922744,2008,D31,Shooting,2008-09-09T04:00:00.000Z,29,Maple Leaf (29),43.7225571,-79.4812698,830
-79.518821700000018,43.7619209,348,2747960,2008,D31,Shooting,2008-09-16T04:00:00.000Z,24,Black Creek (24),43.7619209,-79.5188217,831
-79.287429799999984,43.7817383,349,2909162,2008,D42,Stabbing,2008-09-16T04:00:00.000Z,128,Agincourt South-Malvern West (128),43.7817383,-79.2874298,832
-79.5141907,43.7554741,350,2954481,2008,D31,Shooting,2008-09-22T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7554741,-79.5141907,833
-79.511459400000021,43.6839638,351,2395868,2008,D22,Shooting,2008-10-03T04:00:00.000Z,8,Humber Heights-Westmount (8),43.6839638,-79.5114594,834
-79.4902191,43.73471450000001,352,2875476,2008,D31,Other,2008-09-24T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7347145,-79.4902191,835
-79.513801599999979,43.7198334,353,3044970,2008,D31,Shooting,2008-10-09T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7198334,-79.5138016,836
-79.3983612,43.6356773,354,2386395,2008,D14,Other,2008-10-11T04:00:00.000Z,77,Waterfront Communities-The Island (77),43.6356773,-79.3983612,837
-79.1667786,43.80756,355,2897918,2008,D42,Stabbing,2008-10-13T04:00:00.000Z,131,Rouge (131),43.80756,-79.1667786,838
-79.1667786,43.80756,356,2897918,2008,D42,Stabbing,2008-10-13T04:00:00.000Z,131,Rouge (131),43.80756,-79.1667786,839
-79.2251663,43.7417946,357,2823465,2008,D43,Shooting,2008-10-14T04:00:00.000Z,139,Scarborough Village (139),43.7417946,-79.2251663,840
-79.3302231,43.6632423,358,2440245,2008,D55,Shooting,2008-10-25T04:00:00.000Z,70,South Riverdale (70),43.6632423,-79.3302231,841
-79.4401245,43.754097,359,3023273,2008,D32,Shooting,2008-10-25T04:00:00.000Z,33,Clanton Park (33),43.754097,-79.4401245,842
-79.3999176,43.6514397,360,2373236,2008,D14,Other,2008-08-28T04:00:00.000Z,78,Kensington-Chinatown (78),43.6514397,-79.3999176,843
-79.2179413,43.770813,361,2863291,2008,D43,Stabbing,2008-11-18T05:00:00.000Z,135,Morningside (135),43.770813,-79.2179413,844
-79.2179413,43.770813,362,2863291,2008,D43,Stabbing,2008-11-18T05:00:00.000Z,135,Morningside (135),43.770813,-79.2179413,845
-79.2179413,43.770813,363,2863291,2008,D43,Stabbing,2008-11-18T05:00:00.000Z,135,Morningside (135),43.770813,-79.2179413,846
-79.5725479,43.6530304,364,2739826,2008,D22,Other,2008-11-23T05:00:00.000Z,11,Eringate-Centennial-West Deane (11),43.6530304,-79.5725479,847
-79.3097916,43.7421455,365,3049956,2008,D33,Shooting,2008-11-26T05:00:00.000Z,119,Wexford/Maryvale (119),43.7421455,-79.3097916,848
-79.508895899999985,43.601539599999988,366,2439136,2008,D22,Stabbing,2008-12-03T05:00:00.000Z,18,New Toronto (18),43.6015396,-79.5088959,849
-79.470932,43.696601899999983,367,2873166,2008,D12,Stabbing,2008-12-06T05:00:00.000Z,112,Beechborough-Greenbrook (112),43.6966019,-79.470932,850
-79.2789001,43.7328644,368,3103211,2008,D41,Other,2008-12-25T05:00:00.000Z,125,Ionview (125),43.7328644,-79.2789001,851
-79.5529861,43.751442,369,3148206,2009,D31,Shooting,2009-01-03T05:00:00.000Z,21,Humber Summit (21),43.751442,-79.5529861,852
-79.355278,43.7409439,370,3100835,2009,D33,Shooting,2009-01-04T05:00:00.000Z,42,Banbury-Don Mills (42),43.7409439,-79.355278,853
-79.3265533,43.7177429,371,3118823,2009,D54,Other,2009-01-06T05:00:00.000Z,44,Flemingdon Park (44),43.7177429,-79.3265533,854
-79.4613113,43.670841199999984,372,3167296,2009,D12,Stabbing,2009-01-16T05:00:00.000Z,91,Weston-Pellam Park (91),43.6708412,-79.4613113,855
-79.4743576,43.6885223,373,3043662,2009,D12,Shooting,2009-01-20T05:00:00.000Z,110,Keelesdale-Eglinton West (110),43.6885223,-79.4743576,856
-79.511314400000018,43.6983452,374,3065148,2009,D12,Shooting,2009-02-01T05:00:00.000Z,113,Weston (113),43.6983452,-79.5113144,857
-79.205703699999987,43.785690299999985,375,2874543,2009,D41,Shooting,2009-02-10T05:00:00.000Z,135,Morningside (135),43.7856903,-79.2057037,858
-79.511673,43.7660446,376,3219115,2009,D31,Shooting,2009-02-22T05:00:00.000Z,24,Black Creek (24),43.7660446,-79.511673,859
-79.4771805,43.6896706,377,2904889,2009,D12,Shooting,2009-02-26T05:00:00.000Z,112,Beechborough-Greenbrook (112),43.6896706,-79.4771805,860
-79.2762833,43.753231,378,3082434,2009,D41,Shooting,2009-02-28T05:00:00.000Z,126,Dorset Park (126),43.753231,-79.2762833,861
-79.524284400000013,43.7559319,379,3180676,2009,D31,Stabbing,2009-03-12T04:00:00.000Z,24,Black Creek (24),43.7559319,-79.5242844,862
-79.2625427,43.725818599999982,380,3159164,2009,D41,Stabbing,2009-04-02T04:00:00.000Z,124,Kennedy Park (124),43.7258186,-79.2625427,863
-79.3341751,43.665863,381,3233433,2009,D55,Stabbing,2009-04-17T04:00:00.000Z,70,South Riverdale (70),43.665863,-79.3341751,864
-79.4724197,43.6839981,382,3104776,2009,D12,Shooting,2009-04-21T04:00:00.000Z,110,Keelesdale-Eglinton West (110),43.6839981,-79.4724197,865
-79.4988251,43.6844788,383,3185090,2009,D12,Shooting,2009-04-22T04:00:00.000Z,115,Mount Dennis (115),43.6844788,-79.4988251,866
-79.5034866,43.6638908,384,3103646,2009,D11,Shooting,2009-05-01T04:00:00.000Z,114,Lambton Baby Point (114),43.6638908,-79.5034866,867
-79.4370117,43.6499863,385,3201614,2009,D14,Stabbing,2009-05-05T04:00:00.000Z,83,Dufferin Grove (83),43.6499863,-79.4370117,868
-79.5004578,43.668006899999988,386,3059077,2009,D12,Shooting,2009-05-11T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6680069,-79.5004578,869
-79.3515549,43.658496899999989,387,3330600,2009,D55,Stabbing,2009-05-20T04:00:00.000Z,70,South Riverdale (70),43.6584969,-79.3515549,870
-79.48246,43.683734899999983,388,3386271,2009,D23,Stabbing,2009-05-20T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6837349,-79.48246,871
-79.5521545,43.695797,389,3250588,2009,D12,Stabbing,2009-06-15T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.695797,-79.5521545,872
-79.4676285,43.71573260000001,390,3420102,2009,D32,Other,2009-06-17T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7157326,-79.4676285,873
-79.352478,43.6453133,391,3155134,2009,D51,Stabbing,2009-06-21T04:00:00.000Z,70,South Riverdale (70),43.6453133,-79.352478,874
-79.352478,43.6453133,392,3155134,2009,D51,Stabbing,2009-06-21T04:00:00.000Z,70,South Riverdale (70),43.6453133,-79.352478,875
-79.320182800000012,43.668335,393,3041325,2009,D55,Other,2009-05-09T04:00:00.000Z,65,Greenwood-Coxwell (65),43.668335,-79.3201828,876
-79.5119247,43.7345695,394,3440867,2009,D31,Other,2009-07-07T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7345695,-79.5119247,877
-79.285949699999989,43.7715759,395,3096999,2009,D41,Other,2009-07-11T04:00:00.000Z,126,Dorset Park (126),43.7715759,-79.2859497,878
-79.1280975,43.7938194,396,3501395,2009,D43,Shooting,2009-07-19T04:00:00.000Z,131,Rouge (131),43.7938194,-79.1280975,879
-79.2993469,43.783596,397,3139087,2009,D42,Stabbing,2009-07-20T04:00:00.000Z,118,Tam O'Shanter-Sullivan (118),43.783596,-79.2993469,880
-79.4074707,43.6659164,398,3523913,2009,D14,Shooting,2009-07-25T04:00:00.000Z,95,Annex (95),43.6659164,-79.4074707,881
-79.3954315,43.6719017,399,3505649,2009,D53,Shooting,2009-08-01T04:00:00.000Z,95,Annex (95),43.6719017,-79.3954315,882
-79.606369,43.7550163,400,3523721,2009,D23,Shooting,2009-08-02T04:00:00.000Z,1,West Humber-Clairville (1),43.7550163,-79.606369,883
-79.4945831,43.6104546,401,3363634,2009,D51,Shooting,2009-08-04T04:00:00.000Z,17,Mimico (includes Humber Bay Shores) (17),43.6104546,-79.4945831,884
-79.2531891,43.7355843,402,3348714,2009,D41,Shooting,2009-08-05T04:00:00.000Z,138,Eglinton East (138),43.7355843,-79.2531891,885
-79.5930023,43.73806,403,3515443,2009,D23,Shooting,2009-08-10T04:00:00.000Z,1,West Humber-Clairville (1),43.73806,-79.5930023,886
-79.5881653,43.7463188,404,3523004,2009,D23,Shooting,2009-08-16T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7463188,-79.5881653,887
-79.3381882,43.672451,405,3448946,2009,D55,Shooting,2009-09-02T04:00:00.000Z,69,Blake-Jones (69),43.672451,-79.3381882,888
-79.3678894,43.6503944,406,3576028,2009,D51,Shooting,2009-09-05T04:00:00.000Z,73,Moss Park (73),43.6503944,-79.3678894,889
-79.3691254,43.7912979,407,3269913,2009,D33,Shooting,2009-09-07T04:00:00.000Z,49,Bayview Woods-Steeles (49),43.7912979,-79.3691254,890
-79.2726669,43.7175674,408,3575026,2009,D41,Other,2009-09-12T04:00:00.000Z,124,Kennedy Park (124),43.7175674,-79.2726669,891
-79.43477630000001,43.6339531,409,3528405,2009,D14,Shooting,2009-10-10T04:00:00.000Z,85,South Parkdale (85),43.6339531,-79.4347763,892
-79.377243,43.6506691,410,3464087,2009,D51,Other,2009-10-18T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6506691,-79.377243,893
-79.4875946,43.7496109,411,3524643,2009,D31,Shooting,2009-10-18T04:00:00.000Z,27,York University Heights (27),43.7496109,-79.4875946,894
-79.431488,43.6746826,412,3425603,2009,D13,Shooting,2009-10-30T04:00:00.000Z,94,Wychwood (94),43.6746826,-79.431488,895
-79.3463745,43.679409,413,3588501,2009,D54,Shooting,2009-11-02T05:00:00.000Z,67,Playter Estates-Danforth (67),43.679409,-79.3463745,896
-79.4966965,43.751941699999989,414,3454028,2009,D31,Shooting,2009-11-03T05:00:00.000Z,27,York University Heights (27),43.7519417,-79.4966965,897
-79.399147,43.6726913,415,3586765,2009,D53,Stabbing,2009-11-04T05:00:00.000Z,95,Annex (95),43.6726913,-79.399147,898
-79.3543396,43.6650505,416,3593532,2009,D55,Other,2009-11-07T05:00:00.000Z,68,North Riverdale (68),43.6650505,-79.3543396,899
-79.4074707,43.6659164,417,3411009,2009,D14,Stabbing,2009-11-07T05:00:00.000Z,95,Annex (95),43.6659164,-79.4074707,900
-79.3543396,43.6650505,418,3593574,2010,D55,Other,2010-01-02T05:00:00.000Z,68,North Riverdale (68),43.6650505,-79.3543396,901
-79.4389038,43.6915436,419,3425609,2009,D13,Shooting,2009-11-11T05:00:00.000Z,107,Oakwood Village (107),43.6915436,-79.4389038,902
-79.5506363,43.6882286,420,2776015,2009,D23,Shooting,2009-11-17T05:00:00.000Z,6,Kingsview Village-The Westway (6),43.6882286,-79.5506363,903
-79.3877258,43.6656456,421,3358995,2009,D52,Shooting,2009-11-22T05:00:00.000Z,76,Bay Street Corridor (76),43.6656456,-79.3877258,904
-79.2665024,43.7689438,422,3577507,2009,D41,Shooting,2009-11-22T05:00:00.000Z,127,Bendale (127),43.7689438,-79.2665024,905
-79.5047607,43.715744,423,3687835,2009,D31,Shooting,2009-12-03T05:00:00.000Z,28,Rustic (28),43.715744,-79.5047607,906
-79.3737793,43.6672974,424,3574569,2009,D51,Other,2009-12-05T05:00:00.000Z,74,North St.James Town (74),43.6672974,-79.3737793,907
-79.569442699999982,43.7566948,425,3567900,2009,D31,Shooting,2009-12-06T05:00:00.000Z,21,Humber Summit (21),43.7566948,-79.5694427,908
-79.525444,43.7030106,426,3574814,2009,D31,Shooting,2009-12-07T05:00:00.000Z,113,Weston (113),43.7030106,-79.525444,909
-79.5230484,43.717704799999986,427,3565736,2009,D31,Shooting,2009-12-09T05:00:00.000Z,26,Downsview-Roding-CFB (26),43.7177048,-79.5230484,910
-79.2112122,43.8118591,428,3566324,2010,D42,Shooting,2010-01-07T05:00:00.000Z,132,Malvern (132),43.8118591,-79.2112122,911
-79.4986115,43.6656075,429,3391807,2009,D11,Stabbing,2009-12-13T05:00:00.000Z,89,Runnymede-Bloor West Village (89),43.6656075,-79.4986115,912
-79.3981628,43.6502647,430,3583884,2010,D14,Other,2010-01-24T05:00:00.000Z,78,Kensington-Chinatown (78),43.6502647,-79.3981628,913
-79.3170853,43.7620239,431,3281627,2010,D41,Stabbing,2010-01-27T05:00:00.000Z,119,Wexford/Maryvale (119),43.7620239,-79.3170853,914
-79.398201,43.6582603,432,3591551,2009,D52,Other,2009-12-18T05:00:00.000Z,79,University (79),43.6582603,-79.398201,915
-79.4789581,43.6655655,433,3543317,2009,D11,Shooting,2009-12-29T05:00:00.000Z,90,Junction Area (90),43.6655655,-79.4789581,916
-79.3743515,43.6629181,434,3367693,2010,D51,Stabbing,2010-02-03T05:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6629181,-79.3743515,917
-79.3996735,43.6480675,435,3922539,2011,D14,Stabbing,2011-01-01T05:00:00.000Z,78,Kensington-Chinatown (78),43.6480675,-79.3996735,918
-79.2789001,43.7328644,436,2885827,2011,D41,Shooting,2011-01-05T05:00:00.000Z,125,Ionview (125),43.7328644,-79.2789001,919
